,year,date,location,week,age_group,value
41041,2011,2011-04-24,SK Mannheim,16,00+,0.0
41042,2011,2011-05-01,SK Mannheim,17,00+,0.0
41043,2011,2011-05-08,SK Mannheim,18,00+,0.0
41044,2011,2011-05-15,SK Mannheim,19,00+,0.0
41045,2011,2011-05-22,SK Mannheim,20,00+,0.0
41046,2011,2011-05-29,SK Mannheim,21,00+,0.0
41047,2011,2011-06-05,SK Mannheim,22,00+,0.0
41048,2011,2011-06-12,SK Mannheim,23,00+,0.0
41049,2011,2011-06-19,SK Mannheim,24,00+,0.0
41050,2011,2011-06-26,SK Mannheim,25,00+,0.0
41051,2011,2011-07-03,SK Mannheim,26,00+,0.0
41052,2011,2011-07-10,SK Mannheim,27,00+,0.0
41053,2011,2011-07-17,SK Mannheim,28,00+,0.0
41054,2011,2011-07-24,SK Mannheim,29,00+,0.0
41055,2011,2011-07-31,SK Mannheim,30,00+,0.0
41056,2011,2011-08-07,SK Mannheim,31,00+,0.0
41057,2011,2011-08-14,SK Mannheim,32,00+,0.0
41058,2011,2011-08-28,SK Mannheim,34,00+,0.0
41059,2011,2011-09-04,SK Mannheim,35,00+,0.0
41060,2011,2011-09-11,SK Mannheim,36,00+,0.0
41061,2011,2011-09-18,SK Mannheim,37,00+,0.0
41062,2011,2011-09-25,SK Mannheim,38,00+,0.0
41063,2011,2011-10-02,SK Mannheim,39,00+,0.0
41064,2011,2011-10-09,SK Mannheim,40,00+,0.0
41065,2011,2011-10-16,SK Mannheim,41,00+,0.0
41066,2011,2011-10-23,SK Mannheim,42,00+,0.0
41067,2011,2011-10-30,SK Mannheim,43,00+,0.0
41068,2011,2011-11-06,SK Mannheim,44,00+,0.0
41069,2011,2011-11-13,SK Mannheim,45,00+,0.0
41070,2011,2011-11-20,SK Mannheim,46,00+,0.0
41071,2011,2011-11-27,SK Mannheim,47,00+,0.0
41072,2011,2011-12-04,SK Mannheim,48,00+,0.0
41073,2011,2011-12-11,SK Mannheim,49,00+,0.0
41074,2011,2011-12-18,SK Mannheim,50,00+,0.0
41075,2011,2011-12-25,SK Mannheim,51,00+,0.0
41076,2011,2012-01-01,SK Mannheim,52,00+,0.0
41077,2012,2012-01-08,SK Mannheim,1,00+,0.0
41078,2012,2012-01-15,SK Mannheim,2,00+,0.0
41079,2012,2012-01-22,SK Mannheim,3,00+,0.0
41080,2012,2012-01-29,SK Mannheim,4,00+,0.0
41081,2012,2012-02-05,SK Mannheim,5,00+,0.0
41082,2012,2012-02-12,SK Mannheim,6,00+,0.0
41083,2012,2012-02-19,SK Mannheim,7,00+,2.0
41084,2012,2012-02-26,SK Mannheim,8,00+,1.0
41085,2012,2012-03-04,SK Mannheim,9,00+,0.0
41086,2012,2012-03-11,SK Mannheim,10,00+,9.0
41087,2012,2012-03-18,SK Mannheim,11,00+,3.0
41088,2012,2012-03-25,SK Mannheim,12,00+,3.0
41089,2012,2012-04-01,SK Mannheim,13,00+,4.0
41090,2012,2012-04-08,SK Mannheim,14,00+,0.0
41091,2012,2012-04-15,SK Mannheim,15,00+,9.0
41092,2012,2012-04-22,SK Mannheim,16,00+,3.0
41093,2012,2012-04-29,SK Mannheim,17,00+,3.0
41094,2012,2012-05-06,SK Mannheim,18,00+,0.0
41095,2012,2012-05-13,SK Mannheim,19,00+,0.0
41096,2012,2012-05-20,SK Mannheim,20,00+,0.0
41097,2012,2012-05-27,SK Mannheim,21,00+,0.0
41098,2012,2012-06-03,SK Mannheim,22,00+,0.0
41099,2012,2012-06-10,SK Mannheim,23,00+,0.0
41100,2012,2012-06-17,SK Mannheim,24,00+,0.0
41101,2012,2012-06-24,SK Mannheim,25,00+,0.0
41102,2012,2012-07-01,SK Mannheim,26,00+,0.0
41103,2012,2012-07-15,SK Mannheim,28,00+,0.0
41104,2012,2012-07-22,SK Mannheim,29,00+,0.0
41105,2012,2012-08-05,SK Mannheim,31,00+,0.0
41106,2012,2012-08-12,SK Mannheim,32,00+,0.0
41107,2012,2012-08-19,SK Mannheim,33,00+,0.0
41108,2012,2012-08-26,SK Mannheim,34,00+,0.0
41109,2012,2012-09-02,SK Mannheim,35,00+,0.0
41110,2012,2012-09-09,SK Mannheim,36,00+,0.0
41111,2012,2012-09-23,SK Mannheim,38,00+,0.0
41112,2012,2012-09-30,SK Mannheim,39,00+,0.0
41113,2012,2012-10-14,SK Mannheim,41,00+,0.0
41114,2012,2012-10-21,SK Mannheim,42,00+,0.0
41115,2012,2012-10-28,SK Mannheim,43,00+,0.0
41116,2012,2012-11-04,SK Mannheim,44,00+,0.0
41117,2012,2012-11-11,SK Mannheim,45,00+,0.0
41118,2012,2012-11-18,SK Mannheim,46,00+,0.0
41119,2012,2012-11-25,SK Mannheim,47,00+,0.0
41120,2012,2012-12-02,SK Mannheim,48,00+,0.0
41121,2012,2012-12-09,SK Mannheim,49,00+,0.0
41122,2012,2012-12-16,SK Mannheim,50,00+,0.0
41123,2012,2012-12-23,SK Mannheim,51,00+,0.0
41124,2012,2012-12-30,SK Mannheim,52,00+,0.0
41125,2013,2013-01-06,SK Mannheim,1,00+,0.0
41126,2013,2013-01-13,SK Mannheim,2,00+,0.0
41127,2013,2013-01-20,SK Mannheim,3,00+,1.0
41128,2013,2013-01-27,SK Mannheim,4,00+,4.0
41129,2013,2013-02-03,SK Mannheim,5,00+,9.0
41130,2013,2013-02-10,SK Mannheim,6,00+,14.0
41131,2013,2013-02-17,SK Mannheim,7,00+,9.0
41132,2013,2013-02-24,SK Mannheim,8,00+,8.0
41133,2013,2013-03-03,SK Mannheim,9,00+,14.0
41134,2013,2013-03-10,SK Mannheim,10,00+,17.0
41135,2013,2013-03-17,SK Mannheim,11,00+,8.0
41136,2013,2013-03-24,SK Mannheim,12,00+,7.0
41137,2013,2013-03-31,SK Mannheim,13,00+,2.0
41138,2013,2013-04-07,SK Mannheim,14,00+,0.0
41139,2013,2013-04-14,SK Mannheim,15,00+,2.0
41140,2013,2013-04-21,SK Mannheim,16,00+,0.0
41141,2013,2013-04-28,SK Mannheim,17,00+,0.0
41142,2013,2013-05-05,SK Mannheim,18,00+,1.0
41143,2013,2013-05-12,SK Mannheim,19,00+,0.0
41144,2013,2013-05-19,SK Mannheim,20,00+,0.0
41145,2013,2013-05-26,SK Mannheim,21,00+,0.0
41146,2013,2013-06-02,SK Mannheim,22,00+,0.0
41147,2013,2013-06-09,SK Mannheim,23,00+,0.0
41148,2013,2013-06-16,SK Mannheim,24,00+,0.0
41149,2013,2013-06-23,SK Mannheim,25,00+,0.0
41150,2013,2013-06-30,SK Mannheim,26,00+,0.0
41151,2013,2013-07-07,SK Mannheim,27,00+,0.0
41152,2013,2013-07-14,SK Mannheim,28,00+,0.0
41153,2013,2013-07-21,SK Mannheim,29,00+,0.0
41154,2013,2013-07-28,SK Mannheim,30,00+,0.0
41155,2013,2013-08-04,SK Mannheim,31,00+,0.0
41156,2013,2013-08-11,SK Mannheim,32,00+,0.0
41157,2013,2013-08-18,SK Mannheim,33,00+,0.0
41158,2013,2013-08-25,SK Mannheim,34,00+,0.0
41159,2013,2013-09-01,SK Mannheim,35,00+,0.0
41160,2013,2013-09-08,SK Mannheim,36,00+,0.0
41161,2013,2013-09-15,SK Mannheim,37,00+,0.0
41162,2013,2013-09-29,SK Mannheim,39,00+,0.0
41163,2013,2013-10-06,SK Mannheim,40,00+,0.0
41164,2013,2013-10-13,SK Mannheim,41,00+,0.0
41165,2013,2013-10-20,SK Mannheim,42,00+,0.0
41166,2013,2013-10-27,SK Mannheim,43,00+,0.0
41167,2013,2013-11-03,SK Mannheim,44,00+,0.0
41168,2013,2013-11-10,SK Mannheim,45,00+,0.0
41169,2013,2013-11-17,SK Mannheim,46,00+,0.0
41170,2013,2013-11-24,SK Mannheim,47,00+,0.0
41171,2013,2013-12-01,SK Mannheim,48,00+,0.0
41172,2013,2013-12-08,SK Mannheim,49,00+,0.0
41173,2013,2013-12-15,SK Mannheim,50,00+,0.0
41174,2013,2013-12-22,SK Mannheim,51,00+,0.0
41175,2013,2013-12-29,SK Mannheim,52,00+,0.0
41176,2014,2014-01-05,SK Mannheim,1,00+,0.0
41177,2014,2014-01-12,SK Mannheim,2,00+,0.0
41178,2014,2014-01-19,SK Mannheim,3,00+,0.0
41179,2014,2014-01-26,SK Mannheim,4,00+,0.0
41180,2014,2014-02-02,SK Mannheim,5,00+,0.0
41181,2014,2014-02-09,SK Mannheim,6,00+,1.0
41182,2014,2014-02-16,SK Mannheim,7,00+,0.0
41183,2014,2014-02-23,SK Mannheim,8,00+,0.0
41184,2014,2014-03-02,SK Mannheim,9,00+,1.0
41185,2014,2014-03-09,SK Mannheim,10,00+,0.0
41186,2014,2014-03-16,SK Mannheim,11,00+,0.0
41187,2014,2014-03-23,SK Mannheim,12,00+,1.0
41188,2014,2014-03-30,SK Mannheim,13,00+,1.0
41189,2014,2014-04-06,SK Mannheim,14,00+,1.0
41190,2014,2014-04-13,SK Mannheim,15,00+,0.0
41191,2014,2014-04-20,SK Mannheim,16,00+,1.0
41192,2014,2014-04-27,SK Mannheim,17,00+,1.0
41193,2014,2014-05-04,SK Mannheim,18,00+,1.0
41194,2014,2014-05-11,SK Mannheim,19,00+,0.0
41195,2014,2014-05-18,SK Mannheim,20,00+,0.0
41196,2014,2014-05-25,SK Mannheim,21,00+,0.0
41197,2014,2014-06-01,SK Mannheim,22,00+,0.0
41198,2014,2014-06-08,SK Mannheim,23,00+,0.0
41199,2014,2014-06-15,SK Mannheim,24,00+,0.0
41200,2014,2014-06-22,SK Mannheim,25,00+,0.0
41201,2014,2014-06-29,SK Mannheim,26,00+,0.0
41202,2014,2014-07-06,SK Mannheim,27,00+,0.0
41203,2014,2014-07-13,SK Mannheim,28,00+,0.0
41204,2014,2014-07-20,SK Mannheim,29,00+,0.0
41205,2014,2014-07-27,SK Mannheim,30,00+,0.0
41206,2014,2014-08-03,SK Mannheim,31,00+,0.0
41207,2014,2014-08-10,SK Mannheim,32,00+,0.0
41208,2014,2014-08-17,SK Mannheim,33,00+,0.0
41209,2014,2014-08-24,SK Mannheim,34,00+,0.0
41210,2014,2014-08-31,SK Mannheim,35,00+,0.0
41211,2014,2014-09-07,SK Mannheim,36,00+,0.0
41212,2014,2014-09-14,SK Mannheim,37,00+,0.0
41213,2014,2014-09-21,SK Mannheim,38,00+,0.0
41214,2014,2014-09-28,SK Mannheim,39,00+,0.0
41215,2014,2014-10-05,SK Mannheim,40,00+,0.0
41216,2014,2014-10-12,SK Mannheim,41,00+,0.0
41217,2014,2014-10-19,SK Mannheim,42,00+,0.0
41218,2014,2014-10-26,SK Mannheim,43,00+,0.0
41219,2014,2014-11-02,SK Mannheim,44,00+,0.0
41220,2014,2014-11-09,SK Mannheim,45,00+,0.0
41221,2014,2014-11-16,SK Mannheim,46,00+,0.0
41222,2014,2014-11-23,SK Mannheim,47,00+,0.0
41223,2014,2014-11-30,SK Mannheim,48,00+,0.0
41224,2014,2014-12-07,SK Mannheim,49,00+,1.0
41225,2014,2014-12-14,SK Mannheim,50,00+,0.0
41226,2014,2014-12-21,SK Mannheim,51,00+,0.0
41227,2014,2014-12-28,SK Mannheim,52,00+,0.0
41228,2015,2015-01-04,SK Mannheim,1,00+,0.0
41229,2015,2015-01-11,SK Mannheim,2,00+,2.0
41230,2015,2015-01-18,SK Mannheim,3,00+,2.0
41231,2015,2015-01-25,SK Mannheim,4,00+,2.0
41232,2015,2015-02-01,SK Mannheim,5,00+,20.0
41233,2015,2015-02-08,SK Mannheim,6,00+,26.0
41234,2015,2015-02-15,SK Mannheim,7,00+,21.0
41235,2015,2015-02-22,SK Mannheim,8,00+,32.0
41236,2015,2015-03-01,SK Mannheim,9,00+,21.0
41237,2015,2015-03-08,SK Mannheim,10,00+,13.0
41238,2015,2015-03-15,SK Mannheim,11,00+,17.0
41239,2015,2015-03-22,SK Mannheim,12,00+,9.0
41240,2015,2015-03-29,SK Mannheim,13,00+,12.0
41241,2015,2015-04-05,SK Mannheim,14,00+,6.0
41242,2015,2015-04-12,SK Mannheim,15,00+,3.0
41243,2015,2015-04-19,SK Mannheim,16,00+,1.0
41244,2015,2015-04-26,SK Mannheim,17,00+,2.0
41245,2015,2015-05-03,SK Mannheim,18,00+,2.0
41246,2015,2015-05-10,SK Mannheim,19,00+,1.0
41247,2015,2015-05-17,SK Mannheim,20,00+,1.0
41248,2015,2015-05-24,SK Mannheim,21,00+,0.0
41249,2015,2015-05-31,SK Mannheim,22,00+,0.0
41250,2015,2015-06-07,SK Mannheim,23,00+,0.0
41251,2015,2015-06-14,SK Mannheim,24,00+,0.0
41252,2015,2015-06-21,SK Mannheim,25,00+,0.0
41253,2015,2015-06-28,SK Mannheim,26,00+,0.0
41254,2015,2015-07-05,SK Mannheim,27,00+,0.0
41255,2015,2015-07-12,SK Mannheim,28,00+,0.0
41256,2015,2015-07-19,SK Mannheim,29,00+,0.0
41257,2015,2015-07-26,SK Mannheim,30,00+,0.0
41258,2015,2015-08-02,SK Mannheim,31,00+,0.0
41259,2015,2015-08-09,SK Mannheim,32,00+,0.0
41260,2015,2015-08-16,SK Mannheim,33,00+,0.0
41261,2015,2015-08-23,SK Mannheim,34,00+,0.0
41262,2015,2015-08-30,SK Mannheim,35,00+,0.0
41263,2015,2015-09-06,SK Mannheim,36,00+,0.0
41264,2015,2015-09-13,SK Mannheim,37,00+,0.0
41265,2015,2015-09-20,SK Mannheim,38,00+,0.0
41266,2015,2015-09-27,SK Mannheim,39,00+,0.0
41267,2015,2015-10-04,SK Mannheim,40,00+,0.0
41268,2015,2015-10-11,SK Mannheim,41,00+,1.0
41269,2015,2015-10-18,SK Mannheim,42,00+,0.0
41270,2015,2015-10-25,SK Mannheim,43,00+,0.0
41271,2015,2015-11-01,SK Mannheim,44,00+,0.0
41272,2015,2015-11-08,SK Mannheim,45,00+,1.0
41273,2015,2015-11-15,SK Mannheim,46,00+,0.0
41274,2015,2015-11-22,SK Mannheim,47,00+,0.0
41275,2015,2015-11-29,SK Mannheim,48,00+,0.0
41276,2015,2015-12-06,SK Mannheim,49,00+,0.0
41277,2015,2015-12-13,SK Mannheim,50,00+,0.0
41278,2015,2015-12-20,SK Mannheim,51,00+,0.0
41279,2015,2015-12-27,SK Mannheim,52,00+,1.0
41280,2015,2016-01-03,SK Mannheim,53,00+,0.0
41281,2016,2016-01-10,SK Mannheim,1,00+,0.0
41282,2016,2016-01-17,SK Mannheim,2,00+,8.0
41283,2016,2016-01-24,SK Mannheim,3,00+,3.0
41284,2016,2016-01-31,SK Mannheim,4,00+,4.0
41285,2016,2016-02-07,SK Mannheim,5,00+,11.0
41286,2016,2016-02-14,SK Mannheim,6,00+,8.0
41287,2016,2016-02-21,SK Mannheim,7,00+,7.0
41288,2016,2016-02-28,SK Mannheim,8,00+,9.0
41289,2016,2016-03-06,SK Mannheim,9,00+,9.0
41290,2016,2016-03-13,SK Mannheim,10,00+,21.0
41291,2016,2016-03-20,SK Mannheim,11,00+,33.0
41292,2016,2016-03-27,SK Mannheim,12,00+,37.0
41293,2016,2016-04-03,SK Mannheim,13,00+,24.0
41294,2016,2016-04-10,SK Mannheim,14,00+,10.0
41295,2016,2016-04-17,SK Mannheim,15,00+,8.0
41296,2016,2016-04-24,SK Mannheim,16,00+,3.0
41297,2016,2016-05-01,SK Mannheim,17,00+,0.0
41298,2016,2016-05-08,SK Mannheim,18,00+,2.0
41299,2016,2016-05-15,SK Mannheim,19,00+,1.0
41300,2016,2016-05-22,SK Mannheim,20,00+,1.0
41301,2016,2016-05-29,SK Mannheim,21,00+,0.0
41302,2016,2016-06-05,SK Mannheim,22,00+,1.0
41303,2016,2016-06-12,SK Mannheim,23,00+,0.0
41304,2016,2016-06-19,SK Mannheim,24,00+,0.0
41305,2016,2016-06-26,SK Mannheim,25,00+,0.0
41306,2016,2016-07-03,SK Mannheim,26,00+,0.0
41307,2016,2016-07-10,SK Mannheim,27,00+,0.0
41308,2016,2016-07-17,SK Mannheim,28,00+,0.0
41309,2016,2016-07-24,SK Mannheim,29,00+,0.0
41310,2016,2016-07-31,SK Mannheim,30,00+,0.0
41311,2016,2016-08-07,SK Mannheim,31,00+,0.0
41312,2016,2016-08-14,SK Mannheim,32,00+,0.0
41313,2016,2016-08-21,SK Mannheim,33,00+,0.0
41314,2016,2016-08-28,SK Mannheim,34,00+,0.0
41315,2016,2016-09-04,SK Mannheim,35,00+,0.0
41316,2016,2016-09-11,SK Mannheim,36,00+,0.0
41317,2016,2016-09-18,SK Mannheim,37,00+,0.0
41318,2016,2016-09-25,SK Mannheim,38,00+,0.0
41319,2016,2016-10-02,SK Mannheim,39,00+,0.0
41320,2016,2016-10-09,SK Mannheim,40,00+,0.0
41321,2016,2016-10-16,SK Mannheim,41,00+,0.0
41322,2016,2016-10-23,SK Mannheim,42,00+,0.0
41323,2016,2016-10-30,SK Mannheim,43,00+,0.0
41324,2016,2016-11-06,SK Mannheim,44,00+,0.0
41325,2016,2016-11-13,SK Mannheim,45,00+,0.0
41326,2016,2016-11-20,SK Mannheim,46,00+,0.0
41327,2016,2016-11-27,SK Mannheim,47,00+,0.0
41328,2016,2016-12-04,SK Mannheim,48,00+,0.0
41329,2016,2016-12-11,SK Mannheim,49,00+,0.0
41330,2016,2016-12-18,SK Mannheim,50,00+,0.0
41331,2016,2016-12-25,SK Mannheim,51,00+,0.0
41332,2016,2017-01-01,SK Mannheim,52,00+,3.0
41333,2017,2017-01-08,SK Mannheim,1,00+,4.0
41334,2017,2017-01-15,SK Mannheim,2,00+,8.0
41335,2017,2017-01-22,SK Mannheim,3,00+,26.0
41336,2017,2017-01-29,SK Mannheim,4,00+,54.0
41337,2017,2017-02-05,SK Mannheim,5,00+,66.0
41338,2017,2017-02-12,SK Mannheim,6,00+,78.0
41339,2017,2017-02-19,SK Mannheim,7,00+,42.0
41340,2017,2017-02-26,SK Mannheim,8,00+,30.0
41341,2017,2017-03-05,SK Mannheim,9,00+,14.0
41342,2017,2017-03-12,SK Mannheim,10,00+,7.0
41343,2017,2017-03-19,SK Mannheim,11,00+,5.0
41344,2017,2017-03-26,SK Mannheim,12,00+,2.0
41345,2017,2017-04-02,SK Mannheim,13,00+,2.0
41346,2017,2017-04-09,SK Mannheim,14,00+,0.0
41347,2017,2017-04-16,SK Mannheim,15,00+,1.0
41348,2017,2017-04-23,SK Mannheim,16,00+,0.0
41349,2017,2017-04-30,SK Mannheim,17,00+,0.0
41350,2017,2017-05-07,SK Mannheim,18,00+,0.0
41351,2017,2017-05-14,SK Mannheim,19,00+,1.0
41352,2017,2017-05-21,SK Mannheim,20,00+,0.0
41353,2017,2017-05-28,SK Mannheim,21,00+,0.0
41354,2017,2017-06-04,SK Mannheim,22,00+,0.0
41355,2017,2017-06-11,SK Mannheim,23,00+,0.0
41356,2017,2017-06-18,SK Mannheim,24,00+,1.0
41357,2017,2017-06-25,SK Mannheim,25,00+,0.0
41358,2017,2017-07-02,SK Mannheim,26,00+,0.0
41359,2017,2017-07-09,SK Mannheim,27,00+,0.0
41360,2017,2017-07-16,SK Mannheim,28,00+,0.0
41361,2017,2017-07-23,SK Mannheim,29,00+,0.0
41362,2017,2017-07-30,SK Mannheim,30,00+,0.0
41363,2017,2017-08-06,SK Mannheim,31,00+,0.0
41364,2017,2017-08-13,SK Mannheim,32,00+,0.0
41365,2017,2017-08-20,SK Mannheim,33,00+,0.0
41366,2017,2017-08-27,SK Mannheim,34,00+,0.0
41367,2017,2017-09-03,SK Mannheim,35,00+,0.0
41368,2017,2017-09-10,SK Mannheim,36,00+,1.0
41369,2017,2017-09-17,SK Mannheim,37,00+,0.0
41370,2017,2017-09-24,SK Mannheim,38,00+,0.0
41371,2017,2017-10-01,SK Mannheim,39,00+,0.0
41372,2017,2017-10-08,SK Mannheim,40,00+,0.0
41373,2017,2017-10-15,SK Mannheim,41,00+,0.0
41374,2017,2017-10-22,SK Mannheim,42,00+,1.0
41375,2017,2017-10-29,SK Mannheim,43,00+,0.0
41376,2017,2017-11-05,SK Mannheim,44,00+,0.0
41377,2017,2017-11-12,SK Mannheim,45,00+,0.0
41378,2017,2017-11-19,SK Mannheim,46,00+,0.0
41379,2017,2017-11-26,SK Mannheim,47,00+,0.0
41380,2017,2017-12-03,SK Mannheim,48,00+,1.0
41381,2017,2017-12-10,SK Mannheim,49,00+,1.0
41382,2017,2017-12-17,SK Mannheim,50,00+,1.0
41383,2017,2017-12-24,SK Mannheim,51,00+,1.0
41384,2017,2017-12-31,SK Mannheim,52,00+,2.0
41385,2018,2018-01-07,SK Mannheim,1,00+,11.0
41386,2018,2018-01-14,SK Mannheim,2,00+,17.0
41387,2018,2018-01-21,SK Mannheim,3,00+,19.0
41388,2018,2018-01-28,SK Mannheim,4,00+,30.0
41389,2018,2018-02-04,SK Mannheim,5,00+,34.0
41390,2018,2018-02-11,SK Mannheim,6,00+,85.0
41391,2018,2018-02-18,SK Mannheim,7,00+,63.0
41392,2018,2018-02-25,SK Mannheim,8,00+,122.0
41393,2018,2018-03-04,SK Mannheim,9,00+,169.0
41394,2018,2018-03-11,SK Mannheim,10,00+,167.0
41395,2018,2018-03-18,SK Mannheim,11,00+,142.0
41396,2018,2018-03-25,SK Mannheim,12,00+,87.0
41397,2018,2018-04-01,SK Mannheim,13,00+,34.0
41398,2018,2018-04-08,SK Mannheim,14,00+,17.0
41399,2018,2018-04-15,SK Mannheim,15,00+,14.0
41400,2018,2018-04-22,SK Mannheim,16,00+,2.0
41401,2018,2018-04-29,SK Mannheim,17,00+,0.0
41402,2018,2018-05-06,SK Mannheim,18,00+,0.0
41403,2018,2018-05-13,SK Mannheim,19,00+,0.0
41404,2018,2018-05-20,SK Mannheim,20,00+,1.0
41405,2018,2018-05-27,SK Mannheim,21,00+,0.0
41406,2018,2018-06-03,SK Mannheim,22,00+,0.0
41407,2018,2018-06-10,SK Mannheim,23,00+,0.0
41408,2018,2018-06-17,SK Mannheim,24,00+,0.0
41409,2018,2018-06-24,SK Mannheim,25,00+,0.0
41410,2018,2018-07-01,SK Mannheim,26,00+,0.0
41411,2018,2018-07-08,SK Mannheim,27,00+,0.0
41412,2018,2018-07-15,SK Mannheim,28,00+,0.0
41413,2018,2018-07-22,SK Mannheim,29,00+,1.0
41414,2018,2018-07-29,SK Mannheim,30,00+,0.0
41415,2018,2018-08-05,SK Mannheim,31,00+,0.0
41416,2018,2018-08-12,SK Mannheim,32,00+,0.0
41417,2018,2018-08-19,SK Mannheim,33,00+,0.0
41418,2018,2018-08-26,SK Mannheim,34,00+,0.0
41419,2018,2018-09-02,SK Mannheim,35,00+,0.0
41420,2018,2018-09-09,SK Mannheim,36,00+,0.0
41421,2018,2018-09-16,SK Mannheim,37,00+,0.0
41422,2018,2018-09-23,SK Mannheim,38,00+,0.0
41423,2018,2018-09-30,SK Mannheim,39,00+,0.0
41424,2018,2018-10-07,SK Mannheim,40,00+,0.0
41425,2018,2018-10-14,SK Mannheim,41,00+,0.0
41426,2018,2018-10-21,SK Mannheim,42,00+,0.0
41427,2018,2018-10-28,SK Mannheim,43,00+,1.0
41428,2018,2018-11-04,SK Mannheim,44,00+,0.0
41429,2018,2018-11-11,SK Mannheim,45,00+,0.0
41430,2018,2018-11-18,SK Mannheim,46,00+,1.0
41431,2018,2018-11-25,SK Mannheim,47,00+,0.0
41432,2018,2018-12-02,SK Mannheim,48,00+,2.0
41433,2018,2018-12-09,SK Mannheim,49,00+,1.0
41434,2018,2018-12-16,SK Mannheim,50,00+,0.0
41435,2018,2018-12-23,SK Mannheim,51,00+,0.0
41436,2018,2018-12-30,SK Mannheim,52,00+,1.0
41437,2019,2019-01-06,SK Mannheim,1,00+,1.0
41438,2019,2019-01-13,SK Mannheim,2,00+,9.0
41439,2019,2019-01-20,SK Mannheim,3,00+,32.0
41440,2019,2019-01-27,SK Mannheim,4,00+,29.0
41441,2019,2019-02-03,SK Mannheim,5,00+,34.0
41442,2019,2019-02-10,SK Mannheim,6,00+,49.0
41443,2019,2019-02-17,SK Mannheim,7,00+,58.0
41444,2019,2019-02-24,SK Mannheim,8,00+,77.0
41445,2019,2019-03-03,SK Mannheim,9,00+,89.0
41446,2019,2019-03-10,SK Mannheim,10,00+,61.0
41447,2019,2019-03-17,SK Mannheim,11,00+,47.0
41448,2019,2019-03-24,SK Mannheim,12,00+,33.0
41449,2019,2019-03-31,SK Mannheim,13,00+,27.0
41450,2019,2019-04-07,SK Mannheim,14,00+,22.0
41451,2019,2019-04-14,SK Mannheim,15,00+,9.0
41452,2019,2019-04-21,SK Mannheim,16,00+,6.0
41453,2019,2019-04-28,SK Mannheim,17,00+,0.0
41454,2019,2019-05-05,SK Mannheim,18,00+,0.0
41455,2019,2019-05-12,SK Mannheim,19,00+,0.0
41456,2019,2019-05-19,SK Mannheim,20,00+,0.0
41457,2019,2019-05-26,SK Mannheim,21,00+,0.0
41458,2019,2019-06-02,SK Mannheim,22,00+,0.0
41459,2019,2019-06-09,SK Mannheim,23,00+,0.0
41460,2019,2019-06-16,SK Mannheim,24,00+,0.0
41461,2019,2019-06-23,SK Mannheim,25,00+,0.0
41462,2019,2019-06-30,SK Mannheim,26,00+,0.0
41463,2019,2019-07-07,SK Mannheim,27,00+,0.0
41464,2019,2019-07-14,SK Mannheim,28,00+,0.0
41465,2019,2019-07-21,SK Mannheim,29,00+,0.0
41466,2019,2019-07-28,SK Mannheim,30,00+,0.0
41467,2019,2019-08-04,SK Mannheim,31,00+,0.0
41468,2019,2019-08-11,SK Mannheim,32,00+,0.0
41469,2019,2019-08-18,SK Mannheim,33,00+,0.0
41470,2019,2019-08-25,SK Mannheim,34,00+,0.0
41471,2019,2019-09-01,SK Mannheim,35,00+,0.0
41472,2019,2019-09-08,SK Mannheim,36,00+,0.0
41473,2019,2019-09-15,SK Mannheim,37,00+,0.0
41474,2019,2019-09-22,SK Mannheim,38,00+,0.0
41475,2019,2019-09-29,SK Mannheim,39,00+,0.0
41476,2019,2019-10-06,SK Mannheim,40,00+,0.0
41477,2019,2019-10-13,SK Mannheim,41,00+,0.0
41478,2019,2019-10-20,SK Mannheim,42,00+,0.0
41479,2019,2019-10-27,SK Mannheim,43,00+,0.0
41480,2019,2019-11-03,SK Mannheim,44,00+,0.0
41481,2019,2019-11-10,SK Mannheim,45,00+,0.0
41482,2019,2019-11-17,SK Mannheim,46,00+,1.0
41483,2019,2019-11-24,SK Mannheim,47,00+,0.0
41484,2019,2019-12-01,SK Mannheim,48,00+,0.0
41485,2019,2019-12-08,SK Mannheim,49,00+,2.0
41486,2019,2019-12-15,SK Mannheim,50,00+,4.0
41487,2019,2019-12-22,SK Mannheim,51,00+,3.0
41488,2019,2019-12-29,SK Mannheim,52,00+,2.0
41489,2020,2020-01-05,SK Mannheim,1,00+,4.0
41490,2020,2020-01-12,SK Mannheim,2,00+,16.0
41491,2020,2020-01-19,SK Mannheim,3,00+,15.0
41492,2020,2020-01-26,SK Mannheim,4,00+,60.0
41493,2020,2020-02-02,SK Mannheim,5,00+,73.0
41494,2020,2020-02-09,SK Mannheim,6,00+,59.0
41495,2020,2020-02-16,SK Mannheim,7,00+,71.0
41496,2020,2020-02-23,SK Mannheim,8,00+,67.0
41497,2020,2020-03-01,SK Mannheim,9,00+,85.0
41498,2020,2020-03-08,SK Mannheim,10,00+,90.0
41499,2020,2020-03-15,SK Mannheim,11,00+,65.0
41500,2020,2020-03-22,SK Mannheim,12,00+,24.0
41501,2020,2020-03-29,SK Mannheim,13,00+,6.0
41502,2020,2020-04-05,SK Mannheim,14,00+,3.0
41503,2020,2020-04-12,SK Mannheim,15,00+,0.0
41504,2020,2020-04-19,SK Mannheim,16,00+,0.0
41505,2020,2020-04-26,SK Mannheim,17,00+,1.0
41506,2020,2020-05-03,SK Mannheim,18,00+,0.0
